Academic_Year,AOS_Code,Course,Stage_Code,Course_Stage,Mode_Group,Level_Group,School,Fees_Status,Gender,White_BME,Ethnicity_Group,Disability_Description,Disability_YN,Age at Start,Age,Reason_for_Leaving,Date_Left,Enrolments,Withdrawals
2014,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,DDOCPROFP,Doctorate of Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,37,Mature,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Part-time,Not Known,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,33,Mature,,,1,
2013,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,NURM012,NMC V300  Nurse Independent and Supplementary Prescribing  (NISP)  Nursing & Midwifery Council,ENR,1,Part-time,Stand alone module,School of Health,Home/EU,Female,White,White,No Disability,No,32,Mature,,,1,
2014,CCERMENHE,Certificate of Higher Education in Mental Health,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,BME,Mixed,Not Known,Not Known,26,Mature,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,50,Mature,,,1,
2013,CASSOCHEA,Associated Students (UG) - School of Health,AWARD,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,30,Mature,Successful completion of course,10-Apr,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,32,Mature,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,33,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,AWARD,3,Full-time,Not Known,School of Health,Home/EU,Female,BME,Asian and Asian British,No Disability,No,47,Mature,Successful completion of course,10-Feb,1,
2014,PMSCNURSE,MSc Nursing,ENR,1,Full-time,Postgraduate,School of Health,Overseas,Female,BME,Chinese,No Disability,No,23,Mature,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,26,Mature,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,24,Mature,,,1,
2014,CBSCPROFPTU,BSc Professional Practice (Top-up),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2014,SWK2020,Mentoring Facilitating Work Based Learning & Assessment,ENR,1,Part-time,Stand alone module,School of Health,Home/EU,Female,White,White,No Disability,No,47,Mature,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,28,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,20,Young,,,1,
2014,CFDSPPPHC,FdSc Professional Practice (Pre Hospital Care),ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,49,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,BME,Asian and Asian British,No Disability,No,24,Mature,,,1,
2014,PSC2010,Patient Assessment & Clinical Decision Making in Pre Hospital Care,ENR,1,Part-time,Stand alone module,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2014,CBSCPODIA,BSc Podiatry,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,21,Young,,,1,
2013,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,35,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Male,BME,Black and Black British,No Disability,No,29,Mature,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Part-time,Not Known,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,31,Mature,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,26,Mature,,,1,
2014,CFDSHSOCC,FDS Health & Social Care,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,40,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ICAL,3,Full-time,Not Known,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,45,Mature,,,1,
2014,CBSCLDNUR,BSc Learning Disability Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,46,Mature,,,1,
2014,PMSCSTRCO,MSc Strength & Conditioning,ENR,1,Full-time,Postgraduate,School of Health,Overseas,Male,Not Known,Not Known,No Disability,No,30,Mature,,,1,
2013,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Mixed,No Disability,No,26,Mature,,,1,
2013,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,21,Young,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,26,Mature,,,1,
2014,DDOCPROFP,Doctorate of Professional Practice,ENR,1,Part-time,Postgraduate,School of Health,Overseas,Male,BME,Black and Black British,No Disability,No,26,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,44,Mature,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,47,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Multiple Disabilities,Yes,47,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,30,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,21,Young,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,27,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,24,Mature,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,31,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,32,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,Not Known,Not Known,Dyslexic,Yes,31,Mature,,,1,
2013,CBSCPROFPTU,BSc Professional Practice (Top-up),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,32,Mature,,,1,
2014,CBSCPROFPTU,BSc Professional Practice (Top-up),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,39,Mature,,,1,
2014,NUR2010,Return to Nursing Practice,ENR,1,Part-time,Stand alone module,School of Health,Home/EU,Female,White,White,No Disability,No,39,Mature,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black and Black British,Multiple Disabilities,Yes,45,Mature,,,1,
2014,CBSCSPEXS,BSc Sport & Exercise Science,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,21,Young,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Mental Heath Difficulties,Yes,31,Mature,,,1,
2014,PMSCSTRCO,MSc Strength & Conditioning,ENR,1,Full-time,Postgraduate,School of Health,Home/EU,Male,White,White,Dyslexic,Yes,21,Young,,,1,
2014,CBAASOCWK,BA Social Work,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Mixed,No Disability,No,25,Mature,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,52,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,21,Young,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBAASOCWK,BA Social Work,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,BME,Asian and Asian British,Unseen Disability,Yes,34,Mature,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCSPEXS,BSc Sport & Exercise Science,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,20,Young,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Part-time,Not Known,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,23,Mature,,,1,
2014,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,22,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2014,CBSCPODIA,BSc Podiatry,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,25,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,19,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,29,Mature,,,1,
2014,CFDSDENNU,FDS Dental Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian and Asian British,No Disability,No,19,Young,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,30,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Male,White,White,No Disability,No,40,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ICAL,2,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,21,Young,,,1,
2014,CASSOCHEA,Associated Students (UG) - School of Health,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,32,Mature,,,1,
2014,CBAASOCWK,BA Social Work,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,BME,Black and Black British,Dyslexic,Yes,42,Mature,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black and Black British,No Disability,No,51,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ICAL,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,32,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,40,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,19,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,44,Mature,,,1,
2014,CBSCHBIOS,BSc Human Biosciences,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,23,Mature,,,1,
2014,CFDSDENNU,FDS Dental Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,31,Mature,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCPODIA,BSc Podiatry,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,33,Mature,,,1,
2013,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,30,Mature,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,34,Mature,,,1,
2014,CBAASOCWK,BA Social Work,ENR,1,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,43,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,39,Mature,,,1,
2014,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Other,No Disability,No,21,Young,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,29,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,Other Not Listed,Yes,44,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Unseen Disability,Yes,19,Young,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBAASOCWK,BA Social Work,ENR,1,Full-time,Not Known,School of Health,Home/EU,Female,White,White,Mental Heath Difficulties,Yes,22,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,29,Mature,,,1,
2014,CBAASOCWK,BA Social Work,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,43,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ICAL,2,Full-time,Not Known,School of Health,Home/EU,Male,White,White,No Disability,No,22,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,30,Mature,,,1,
2013,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,28,Mature,,,1,
2014,CFDSHSOCC,FDS Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,43,Mature,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ICAL,2,Full-time,Undergraduate,School of Health,Not assessed,Female,White,White,No Disability,No,20,Young,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,33,Mature,,,1,
2013,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,31,Mature,,,1,
2013,CBSCNURSE,BSc Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,40,Mature,,,1,
2013,CBSCNURSE,BSc Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,37,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,Not Known,Not Known,No Disability,No,27,Mature,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian and Asian British,No Disability,No,36,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Female,White,White,No Disability,No,40,Mature,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,27,Mature,,,1,
2014,CBSCCHNUR,BSc Children's Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCSPEXS,BSc Sport & Exercise Science,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,20,Young,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,30,Mature,,,1,
2014,CBAASOCOD,BA Social & Community Development,WITHD,2,Full-time,Undergraduate,School of Health,Not assessed,Female,White,White,No Disability,No,25,Mature,Written off after lapse of time,19-Nov,1,1
2014,CBAASOCWK,BA Social Work,ENR,3,Full-time,Not Known,School of Health,Home/EU,Male,BME,Mixed,No Disability,No,31,Mature,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Deaf/Hearing Impaired,Yes,41,Mature,,,1,
2014,CBSCHBIOS,BSc Human Biosciences,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,19,Young,,,1,
2014,CBSCSPEXS,BSc Sport & Exercise Science,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBAASPDEV,BA Sport Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,43,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCPODIA,BSc Podiatry,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,19,Young,,,1,
2014,CBSCSPEXS,BSc Sport & Exercise Science,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,19,Young,,,1,
2014,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Male,BME,Black and Black British,No Disability,No,38,Mature,,,1,
2014,CDIPNURSE,Diploma in Nursing,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,19,Young,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,38,Mature,,,1,
2014,CBSCHBIOS,BSc Human Biosciences,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,28,Mature,,,1,
2014,CBSCMHNUR,BSc Mental Health Nursing,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,50,Mature,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,19,Young,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,29,Mature,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,22,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,19,Young,,,1,
2014,CFDSHSOCC,FDS Health & Social Care,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Unseen Disability,Yes,20,Young,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,Multiple Disabilities,Yes,22,Mature,,,1,
2014,CBSCPODIA,BSc Podiatry,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,47,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,2,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,49,Mature,,,1,
2014,CBSCNURSE,BSc Nursing,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,20,Young,,,1,
2014,CBAASOCOD,BA Social & Community Development,ENR,3,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,20,Young,,,1,
2014,PMSCHEAST,MSc Health Studies,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,47,Mature,,,1,
2014,PMSCADVOT,MSc Advanced Occupational Therapy,ENR,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,31,Mature,,,1,
2013,CBSCADNUR,BSc Adult Nursing,ENR,1,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,36,Mature,,,1,
2014,PMAACYPFS,"MA Children, Young People, Families & Carers (Specialist Award in Post Qualifying Social Work)",ICAL,1,Part-time,Postgraduate,School of Health,Not assessed,Female,BME,Black and Black British,No Disability,No,42,Mature,,,1,
2014,PMSCPUBHE,MSc Public Health,ENR,1,Full-time,Postgraduate,School of Health,Home/EU,Female,BME,Black and Black British,Dyslexic,Yes,34,Mature,,,1,
2013,CDIPNURSE,Diploma in Nursing,ENR,2,Full-time,Not Known,School of Health,Home/EU,Male,White,White,No Disability,No,36,Mature,,,1,
2014,CCERMENHE,Certificate of Higher Education in Mental Health,ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,23,Mature,,,1,
2014,ONVQTAQAA,NVQ Training Assessment Quality Assurance (Distance Learning),ENR,1,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,43,Mature,,,1,
2014,NUR1002,Learning Through Work,ENR,1,Part-time,Stand alone module,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2014,CBSCMIDWF,BSc Midwifery,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,White,White,No Disability,No,20,Young,,,1,
2013,PMSCLFHSC,MSc Leadership for Health & Social Care,WITHD,1,Part-time,Postgraduate,School of Health,Home/EU,Female,White,White,No Disability,No,43,Mature,Financial reasons,13-May,1,1
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Male,White,White,No Disability,No,44,Mature,,,1,
2014,CBSCOCCTH,BSc Occupational Therapy,ENR,3,Part-time,Undergraduate,School of Health,Home/EU,Female,White,White,Deaf/Hearing Impaired,Yes,47,Mature,,,1,
2014,CFDSPMSCI,FdSc Paramedic Science,ENR,2,Full-time,Undergraduate,School of Health,Home/EU,Female,BME,Asian and Asian British,No Disability,No,18,Young,,,1,
2014,CBAASOCWK,BA Social Work,ENR,3,Full-time,Not Known,School of Health,Home/EU,Female,White,White,Dyslexic,Yes,22,Mature,,,1,
2014,PSC3005,Leading Clinical Teams,ENR,1,Part-time,Stand alone module,School of Health,Home/EU,Female,BME,Black and Black British,No Disability,No,49,Mature,,,1,
